ID          Chr    Position
M1362        5     5.56250
M1363        5     5.59375
M1364        5     5.62500
M1365        5     5.65625
M1366        5     5.68750
M1367        5     5.71875
M1368        5     5.75000
M1369        5     5.78125
M1370        5     5.81250
M1371        5     5.84375
M1372        5     5.87500
M1373        5     5.90625
M1374        5     5.93750
M1375        5     5.96875
M1376        5     6.00000
M1377        5     6.03125
M1378        5     6.06250
M1379        5     6.09375
M1380        5     6.15625
M1381        5     6.18750
M1382        5     6.25000
M1383        5     6.28125
M1384        5     6.31250
M1385        5     6.34375
M1386        5     6.37500
M1387        5     6.40625
M1388        5     6.46875
M1389        5     6.50000
M1390        5     6.53125
M1391        5     6.56250
M1392        5     6.59375
M1393        5     6.62500
M1394        5     6.65625
M1395        5     6.68750
M1396        5     6.71875
M1397        5     6.75000
M1398        5     6.78125
M1399        5     6.81250
M1400        5     6.84375
M1401        5     6.87500
M1402        5     6.90625
M1403        5     6.93750
M1404        5     6.96875
M1405        5     7.00000
M1406        5     7.03125
M1407        5     7.06250
M1408        5     7.09375
M1409        5     7.12500
M1410        5     7.15625
M1411        5     7.18750
M1412        5     7.21875
M1413        5     7.25000
M1414        5     7.28125
M1415        5     7.31250
M1416        5     7.34375
M1417        5     7.37500
M1418        5     7.43750
M1419        5     7.46875
M1420        5     7.50000
M1421        5     7.53125
M1422        5     7.56250
M1423        5     7.59375
M1424        5     7.62500
M1425        5     7.65625
M1426        5     7.68750
M1427        5     7.71875
M1428        5     7.75000
M1429        5     7.78125
M1430        5     7.81250
M1431        5     7.84375
M1432        5     7.87500
M1433        5     7.90625
M1434        5     7.93750
M1435        5     7.96875
M1436        5     8.03125
M1437        5     8.06250
M1438        5     8.09375
M1439        5     8.12500
M1440        5     8.15625
M1441        5     8.18750
M1442        5     8.21875
M1443        5     8.25000
M1444        5     8.28125
M1445        5     8.31250
M1446        5     8.34375
M1447        5     8.37500
M1448        5     8.40625
M1449        5     8.43750
M1450        5     8.46875
M1451        5     8.50000
M1452        5     8.53125
M1453        5     8.56250
M1454        5     8.59375
M1455        5     8.62500
M1456        5     8.65625
M1457        5     8.68750
M1458        5     8.71875
M1459        5     8.75000
M1460        5     8.78125
M1461        5     8.81250
M1462        5     8.84375
M1463        5     8.87500
M1464        5     8.90625
M1465        5     8.93750
M1466        5     8.96875
M1467        5     9.00000
M1468        5     9.03125
M1469        5     9.06250
M1470        5     9.09375
M1471        5     9.12500
M1472        5     9.15625
M1473        5     9.18750
M1474        5     9.21875
M1475        5     9.25000
M1476        5     9.28125
M1477        5     9.31250
M1478        5     9.34375
M1479        5     9.37500
M1480        5     9.40625
M1481        5     9.43750
M1482        5     9.46875
M1483        5     9.50000
M1484        5     9.53125
M1485        5     9.56250
M1486        5     9.59375
M1487        5     9.62500
M1488        5     9.65625
M1489        5     9.68750
M1490        5     9.75000
M1491        5     9.81250
M1492        5     9.84375
M1493        5     9.87500
M1494        5     9.90625
M1495        5     9.93750
M1496        5     9.96875
M1497        5    10.00000
