ID          Chr    Position
M1362        5     5.18750
M1363        5     5.21875
M1364        5     5.25000
M1365        5     5.28125
M1366        5     5.31250
M1367        5     5.34375
M1368        5     5.37500
M1369        5     5.40625
M1370        5     5.43750
M1371        5     5.46875
M1372        5     5.50000
M1373        5     5.53125
M1374        5     5.56250
M1375        5     5.59375
M1376        5     5.62500
M1377        5     5.65625
M1378        5     5.68750
M1379        5     5.71875
M1380        5     5.75000
M1381        5     5.78125
M1382        5     5.81250
M1383        5     5.84375
M1384        5     5.87500
M1385        5     5.90625
M1386        5     5.93750
M1387        5     5.96875
M1388        5     6.00000
M1389        5     6.03125
M1390        5     6.06250
M1391        5     6.09375
M1392        5     6.12500
M1393        5     6.15625
M1394        5     6.18750
M1395        5     6.21875
M1396        5     6.25000
M1397        5     6.28125
M1398        5     6.31250
M1399        5     6.34375
M1400        5     6.37500
M1401        5     6.40625
M1402        5     6.43750
M1403        5     6.46875
M1404        5     6.50000
M1405        5     6.53125
M1406        5     6.56250
M1407        5     6.59375
M1408        5     6.62500
M1409        5     6.65625
M1410        5     6.68750
M1411        5     6.71875
M1412        5     6.75000
M1413        5     6.78125
M1414        5     6.81250
M1415        5     6.84375
M1416        5     6.87500
M1417        5     6.93750
M1418        5     6.96875
M1419        5     7.00000
M1420        5     7.06250
M1421        5     7.09375
M1422        5     7.12500
M1423        5     7.15625
M1424        5     7.18750
M1425        5     7.21875
M1426        5     7.25000
M1427        5     7.28125
M1428        5     7.31250
M1429        5     7.34375
M1430        5     7.37500
M1431        5     7.40625
M1432        5     7.43750
M1433        5     7.46875
M1434        5     7.50000
M1435        5     7.53125
M1436        5     7.56250
M1437        5     7.59375
M1438        5     7.62500
M1439        5     7.65625
M1440        5     7.68750
M1441        5     7.78125
M1442        5     7.81250
M1443        5     7.84375
M1444        5     7.87500
M1445        5     7.90625
M1446        5     7.93750
M1447        5     7.96875
M1448        5     8.00000
M1449        5     8.03125
M1450        5     8.09375
M1451        5     8.12500
M1452        5     8.15625
M1453        5     8.18750
M1454        5     8.21875
M1455        5     8.25000
M1456        5     8.28125
M1457        5     8.31250
M1458        5     8.34375
M1459        5     8.37500
M1460        5     8.40625
M1461        5     8.43750
M1462        5     8.46875
M1463        5     8.50000
M1464        5     8.53125
M1465        5     8.56250
M1466        5     8.59375
M1467        5     8.62500
M1468        5     8.65625
M1469        5     8.68750
M1470        5     8.71875
M1471        5     8.75000
M1472        5     8.78125
M1473        5     8.81250
M1474        5     8.84375
M1475        5     8.87500
M1476        5     8.90625
M1477        5     8.93750
M1478        5     8.96875
M1479        5     9.00000
M1480        5     9.03125
M1481        5     9.06250
M1482        5     9.09375
M1483        5     9.12500
M1484        5     9.15625
M1485        5     9.18750
M1486        5     9.21875
M1487        5     9.25000
M1488        5     9.28125
M1489        5     9.31250
M1490        5     9.34375
M1491        5     9.37500
M1492        5     9.40625
M1493        5     9.43750
M1494        5     9.46875
M1495        5     9.50000
M1496        5     9.53125
M1497        5     9.56250
M1498        5     9.59375
M1499        5     9.62500
M1500        5     9.65625
M1501        5     9.71875
M1502        5     9.78125
M1503        5     9.81250
M1504        5     9.87500
M1505        5     9.90625
M1506        5     9.93750
M1507        5     9.96875
M1508        5    10.00000
